Amount,No. coins used,Time taken
236,32,0.00102
237,33,0.00098
238,34,0.00098
239,35,0.00138
240,36,0.0011
241,37,0.00108
242,38,0.00112
243,39,0.00124
244,40,0.00118
245,41,0.0012
246,42,0.00122
247,3,0.00092
248,4,0.00116
249,3,0.00086
250,4,0.00088
251,5,0.0012
252,6,0.00114
253,7,0.00124
254,8,0.00142
255,9,0.00144
256,10,0.00066
257,11,0.00052
258,12,0.00056
259,13,0.00058
260,14,0.0006
261,15,0.0006
262,16,0.00064
263,17,0.00064
264,18,0.00074
265,19,0.00072
266,20,0.00068
267,21,0.00078
268,22,0.00076
269,23,0.00074
270,24,0.00084
271,25,0.00086
272,26,0.00086
273,27,0.00094
274,28,0.0009
275,29,0.0009
276,30,0.00096
277,31,0.0011
278,32,0.00088
279,33,0.00102
280,34,0.001
281,35,0.00102
282,36,0.00106
283,37,0.00114
284,38,0.00116
285,39,0.00116
286,40,0.00108
287,41,0.00124
288,42,0.00116
289,43,0.00114
290,4,0.00056
291,5,0.00048
292,4,0.0005
293,5,0.00058
294,6,0.00056
295,7,0.00066
296,8,0.00064
297,9,0.00072
298,10,0.00076
299,11,0.00078
300,12,0.0008
301,13,0.0008
302,14,0.00082
303,15,0.00084
304,16,0.00094
305,17,0.00092
306,18,0.00096
307,3,0.0005
308,4,0.00054
309,3,0.00058
310,4,0.0006
311,5,0.00054
312,6,0.00062
313,7,0.00062
314,8,0.00072
315,9,0.00072
316,10,0.0007
317,11,0.0008
318,12,0.00086
319,13,0.0009
320,14,0.00088
321,15,0.00092
322,16,0.00102
323,17,0.001
324,18,0.00108
325,19,0.00108
326,20,0.00112
327,21,0.00116
328,22,0.00114
329,23,0.00112
330,24,0.00116
331,25,0.00128
332,26,0.00128
333,27,0.00132
334,28,0.0013
335,29,0.00132
336,30,0.0013
337,31,0.0014
338,32,0.00138
339,33,0.0014
340,34,0.00144
341,35,0.00154
342,36,0.0016
343,37,0.00166
344,38,0.00158
345,39,0.0017
346,40,0.00166
347,41,0.00176
348,42,0.00112
349,43,0.0012
350,4,0.00034
351,5,0.0004
352,4,0.00038
353,5,0.00038
354,6,0.0004
355,7,0.0004
356,8,0.00046
357,9,0.00046
358,10,0.00054
359,11,0.00052
360,12,0.00058
361,13,0.00058
362,14,0.00062
363,15,0.00064
364,16,0.00062
365,17,0.00062
366,18,0.00068
367,19,0.00072
368,20,0.00072
369,21,0.00072
370,22,0.0007
371,23,0.00078
372,24,0.00082
373,25,0.00078
374,26,0.00084
375,27,0.0009
376,28,0.00092
377,29,0.00096
378,30,0.0009
379,31,0.0009
380,32,0.0009
381,33,0.00098
382,34,0.00096
383,35,0.00098
384,36,0.00112
385,37,0.00112
386,38,0.0011
387,39,0.00114
388,40,0.00128
389,41,0.00128
390,42,0.00126
391,43,0.00128
392,44,0.00138
393,5,0.00036
394,6,0.00036
395,5,0.00034
396,6,0.00044
397,7,0.00044
398,8,0.0005
399,9,0.00046
400,10,0.00046
401,11,0.00056
402,12,0.00052
403,13,0.00056
404,14,0.0006
405,15,0.00064
406,16,0.00064
407,17,0.0007
408,18,0.0007
409,19,0.0007
410,4,0.00052
411,5,0.00054
412,4,0.00052
413,5,0.00062
414,6,0.00056
415,7,0.00064
416,8,0.00068
417,9,0.00072
418,10,0.0007
419,11,0.00086
420,12,0.00082
421,13,0.00086
422,14,0.00086
423,15,0.00094
424,16,0.00092
425,17,0.00096
426,18,0.00102
427,19,0.00104
428,20,0.00102
429,21,0.001
430,22,0.00108
431,23,0.0012
